"","gene","TCGA","AUS","CA","TCGA2","AUS2","CA2","sum","abs"
"6690","ENSG00000143153",-0.0820146194445925,-0.0974008676321425,-0.0161240205130966,-1,-1,-1,-3,3
"6703","ENSG00000143207",-0.13224463047717,-0.0710925809964289,-0.016876710235131,-1,-1,-1,-3,3
"6711","ENSG00000143256",-0.256482357198132,-0.130562289546429,-0.00403955238921405,-1,-1,-1,-3,3
"6727","ENSG00000143365",0.0689197410176234,0.389017974817857,0.250662549066564,1,1,1,3,3
"6729","ENSG00000143368",-0.221671613969559,-0.0444700738857149,-0.0346086599691837,-1,-1,-1,-3,3
"6739","ENSG00000143393",-0.0777743499727643,-0.0293509903928575,-0.0123047297112482,-1,-1,-1,-3,3
"6740","ENSG00000143398",-0.0443062311572762,-0.0932023676071427,-0.0634541768563945,-1,-1,-1,-3,3
"6746","ENSG00000143420",-0.130744936939118,-0.00811176025357163,-0.00538993835346702,-1,-1,-1,-3,3
"6752","ENSG00000143457",-0.0307818619829101,-0.0213061763928568,-0.0196971651349775,-1,-1,-1,-3,3
"6759","ENSG00000143498",0.0833389635094792,0.0330563957535714,0.151227764257936,1,1,1,3,3
"6787","ENSG00000143702",0.146480871678505,0.103191026717857,0.0331525698819721,1,1,1,3,3
"6791","ENSG00000143748",-0.072575721723898,-0.0112439836607141,-0.0162390014036973,-1,-1,-1,-3,3
"6792","ENSG00000143751",0.0731683386229642,0.0629624566035707,0.0196084939497689,1,1,1,3,3
"6796","ENSG00000143772",0.106124787084112,0.181061597757143,0.0273962099454552,1,1,1,3,3
"6797","ENSG00000143774",-0.17337811921629,-0.00127849228928412,-0.0164359842132518,-1,-1,-1,-3,3
"6799","ENSG00000143786",0.0478475933297733,0.1158957658,0.00300183849984581,1,1,1,3,3
"6811","ENSG00000143851",0.246826780755674,0.101812157185714,0.0380686783571647,1,1,1,3,3
"6814","ENSG00000143870",0.0698428358170897,0.0239646205535724,0.258106019750077,1,1,1,3,3
"6816","ENSG00000143882",0.033011153766088,1.2598210467,0.250440696318644,1,1,1,3,3
"6820","ENSG00000143921",0.719648327935648,0.216462793239286,0.31927162012265,1,1,1,3,3
"6821","ENSG00000143924",0.018462909785848,0.0535672687357138,0.0734348307146373,1,1,1,3,3
"6822","ENSG00000143933",-0.0757419358114824,-0.0118196481999995,-0.0166956498163326,-1,-1,-1,-3,3
"6825","ENSG00000143951",0.118298715890521,0.337535751657143,0.00851661689553129,1,1,1,3,3
"6830","ENSG00000143995",-0.0391367151455277,-0.209766018653571,-0.0486663106289678,-1,-1,-1,-3,3
"6833","ENSG00000144028",0.102938247625367,0.0177395863571412,0.0636814284779668,1,1,1,3,3
"6842","ENSG00000144063",-0.267516390041656,-0.0784985098714284,-0.47766675401664,-1,-1,-1,-3,3
"6843","ENSG00000144115",0.0994565253412558,0.252294139389286,0.465791383800616,1,1,1,3,3
"6848","ENSG00000144152",-0.137506054372497,-0.0106176532535711,-0.0438190198086286,-1,-1,-1,-3,3
"6850","ENSG00000144182",-0.0679707369524696,-0.103010322228572,-0.111905800693683,-1,-1,-1,-3,3
"6852","ENSG00000144214",0.0222597392299065,0.324465410807143,0.158256308363328,1,1,1,3,3
"6853","ENSG00000144218",0.0966355274947928,0.38319192505,0.224610326236363,1,1,1,3,3
"6865","ENSG00000144366",0.117046207852069,0.199965861728572,0.218624022427427,1,1,1,3,3
"6869","ENSG00000144401",0.051163477601869,0.2964596548,0.0237312880992295,1,1,1,3,3
"6873","ENSG00000144451",-0.0281207343781045,-0.0494272678999996,-0.0804474771744221,-1,-1,-1,-3,3
"6884","ENSG00000144560",-0.0219036811580775,-0.0032176579107146,-0.0593576007466874,-1,-1,-1,-3,3
"6894","ENSG00000144635",-0.0203638682825096,-0.0348911969607144,-0.0947445907778119,-1,-1,-1,-3,3
"6900","ENSG00000144659",-0.0234739179046732,-0.0374375256321429,-0.123195536205239,-1,-1,-1,-3,3
"6901","ENSG00000144668",0.192714867829906,0.142010827867857,0.382465994006163,1,1,1,3,3
"6904","ENSG00000144681",0.378309401921762,0.0766438821642854,0.0493694385577814,1,1,1,3,3
"6906","ENSG00000144712",0.134236508428037,0.00316610407857132,0.492494110197534,1,1,1,3,3
"6912","ENSG00000144744",-0.0533148433316422,-0.0314550867107135,-0.0458822687996925,-1,-1,-1,-3,3
"6915","ENSG00000144749",0.17621592493992,0.0248611668785719,0.127028814148227,1,1,1,3,3
"6916","ENSG00000144791",0.05535060433004,0.119274582125,0.0205335499084738,1,1,1,3,3
"6917","ENSG00000144792",0.172448407846996,0.0969889503678574,0.165469455458243,1,1,1,3,3
"6924","ENSG00000144827",-0.0561978646833108,-0.228917103721429,-0.0185887521824348,-1,-1,-1,-3,3
"6928","ENSG00000144847",-0.11744231111749,-0.492240456335715,-0.52426001819661,-1,-1,-1,-3,3
"6940","ENSG00000145012",0.124547815885981,0.0126835871464301,0.109156957689368,1,1,1,3,3
"6948","ENSG00000145088",-0.0077917167706274,-0.264155492175,-0.0315263154157166,-1,-1,-1,-3,3
"6949","ENSG00000145103",0.254487727095861,0.204774880603572,0.0604100430419106,1,1,1,3,3
"6954","ENSG00000145198",-0.285515007038718,-0.552395841992857,-0.23427964582527,-1,-1,-1,-3,3
"6956","ENSG00000145216",-0.0388154197169568,-0.088813298510714,-0.136404168838829,-1,-1,-1,-3,3
"6962","ENSG00000145247",-0.271977791996796,-0.118452034821429,-0.139634111970724,-1,-1,-1,-3,3
"6965","ENSG00000145293",-0.0154987361850472,-0.241006398735714,-0.101810005839445,-1,-1,-1,-3,3
"6971","ENSG00000145349",-0.048542433665955,-0.119371681617857,-0.068824583295223,-1,-1,-1,-3,3
"6972","ENSG00000145354",-0.00877058171455314,-0.081243766689286,-0.0970840610998458,-1,-1,-1,-3,3
"6992","ENSG00000145555",0.0605900595749,0.0576741635892866,0.0749325741941451,1,1,1,3,3
"6996","ENSG00000145623",0.192121286305207,0.0987438756107153,0.197139474523576,1,1,1,3,3
"6997","ENSG00000145632",-0.0519570408245658,-0.310585468699999,-0.0595456883716485,-1,-1,-1,-3,3
"7002","ENSG00000145703",0.0309189504088119,0.0886216302642868,0.18031379592758,1,1,1,3,3
"7010","ENSG00000145741",-0.118806569737517,-0.0229477083928558,-0.0806651639978426,-1,-1,-1,-3,3
"7011","ENSG00000145743",-0.012616262772764,-0.0534252035964284,-0.109347233732819,-1,-1,-1,-3,3
"7018","ENSG00000145824",-0.436910251504139,-0.556503646903571,-0.25901175006225,-1,-1,-1,-3,3
"7021","ENSG00000145860",0.00986602311989326,0.0712806744535719,0.00796774855685722,1,1,1,3,3
"7031","ENSG00000145934",-0.309821723826168,-0.336984017035714,-0.0123471745436055,-1,-1,-1,-3,3
"7034","ENSG00000145949",0.194263920675835,0.141336619782143,0.0245262313571648,1,1,1,3,3
"7040","ENSG00000146007",-0.070202620256075,-0.0505101983392864,-0.0630216664751932,-1,-1,-1,-3,3
"7043","ENSG00000146039",0.732670002405874,0.401649374835714,0.0861752922526964,1,1,1,3,3
"7058","ENSG00000146197",-0.00362700907636881,-0.263285798717858,-0.0164658738828969,-1,-1,-1,-3,3
"7065","ENSG00000146247",0.0262693938563414,0.215291018917857,0.0776923172508468,1,1,1,3,3
"7066","ENSG00000146263",0.00905652581361815,0.157111540085714,0.123079432830201,1,1,1,3,3
"7068","ENSG00000146278",0.0624791396189588,0.251664596089285,0.0272281320517722,1,1,1,3,3
"7069","ENSG00000146281",0.0982316809174906,0.178686394135714,0.252066505418798,1,1,1,3,3
"7088","ENSG00000146535",0.128658856352738,0.00480876558571364,0.0587600001029278,1,1,1,3,3
"7089","ENSG00000146540",-0.0326818743431234,-0.0357514873250002,-0.0180945680043152,-1,-1,-1,-3,3
"7094","ENSG00000146592",0.17349677009426,0.0650164617071427,0.229511618000308,1,1,1,3,3
"7100","ENSG00000146707",0.211925802084379,0.244421993110715,0.0139016311950693,1,1,1,3,3
"7101","ENSG00000146729",0.116183433884646,0.0857403095464289,0.20063535808906,1,1,1,3,3
"7113","ENSG00000146858",0.118660275429106,0.112977434146429,0.0664484769645606,1,1,1,3,3
"7114","ENSG00000146859",0.067540844158879,0.184869525907143,0.288936188038213,1,1,1,3,3
"7119","ENSG00000146938",0.359388992644059,0.00167373798214276,0.614569212321418,1,1,1,3,3
"7122","ENSG00000146963",0.00769127044485884,0.0382826359714281,0.0302597280936823,1,1,1,3,3
"7128","ENSG00000147044",0.106918676879306,0.109782258657143,0.0303516736391369,1,1,1,3,3
"7157","ENSG00000147255",-0.191856475360213,-0.818533415060714,-0.377828141678582,-1,-1,-1,-3,3
"7159","ENSG00000147274",-0.00422262400907947,-0.065287576674999,-0.0447883460668717,-1,-1,-1,-3,3
"7161","ENSG00000147324",0.296140094792256,0.0930868681892862,0.0416590379300468,1,1,1,3,3
"7162","ENSG00000147364",0.0530191950736985,0.1342746716,0.0299441569855157,1,1,1,3,3
"7165","ENSG00000147400",-0.081018293024032,-0.0810164747821425,-0.0667475200517718,-1,-1,-1,-3,3
"7169","ENSG00000147419",0.0270181872758348,0.0303782830071428,0.0748464149312786,1,1,1,3,3
"7179","ENSG00000147485",-0.0380828334416555,-0.565570574764286,-0.0135217012305084,-1,-1,-1,-3,3
"7180","ENSG00000147488",-0.206921986767957,-0.0769974066678571,-0.243521455000617,-1,-1,-1,-3,3
"7185","ENSG00000147548",0.0987963884216292,0.0400073626392858,0.0964865383919893,1,1,1,3,3
"7188","ENSG00000147592",0.0792189104493994,0.102372526082142,0.107697174630816,1,1,1,3,3
"7190","ENSG00000147604",0.0259770585588779,0.016628512503571,0.17148644634268,1,1,1,3,3
"7191","ENSG00000147642",0.510725841527103,0.388354545403572,0.251477659281048,1,1,1,3,3
"7203","ENSG00000147804",-0.310072261716956,-0.00469573215357144,-0.165546015494915,-1,-1,-1,-3,3
"7204","ENSG00000147813",-0.250318293651269,-0.0435953836178564,-0.0680922815436054,-1,-1,-1,-3,3
"7206","ENSG00000147853",-0.0384378796539382,-0.119203098992857,-0.0624090546791995,-1,-1,-1,-3,3
"7231","ENSG00000148219",0.245712315358344,0.427909590050001,0.121727483774114,1,1,1,3,3
"7232","ENSG00000148225",0.39147961726462,0.0801868506321428,0.0487585418080125,1,1,1,3,3
"7237","ENSG00000148291",-0.200603047489185,-0.312045841003572,-0.00143645015285099,-1,-1,-1,-3,3
"7238","ENSG00000148296",-0.0837507128670234,-0.0584142339357143,-0.0602817748382121,-1,-1,-1,-3,3
"7243","ENSG00000148331",-0.078855866910013,-0.154613742053571,-0.0584995334200311,-1,-1,-1,-3,3
"7246","ENSG00000148337",-0.0357435912285711,-0.0299932453035714,-0.064490363357165,-1,-1,-1,-3,3
"7247","ENSG00000148339",-0.0504822058710284,-0.0421999003749995,-0.102338360359322,-1,-1,-1,-3,3
"7250","ENSG00000148344",-0.291730443794926,-0.146588244021429,-0.431250433984284,-1,-1,-1,-3,3
"7255","ENSG00000148384",-0.0949184154053402,-0.00956927074285741,-0.125542529943298,-1,-1,-1,-3,3
"7259","ENSG00000148411",-0.0313682381156206,-0.174399771989286,-0.164042901814792,-1,-1,-1,-3,3
"7267","ENSG00000148483",0.000749928500934693,0.0031418384178572,0.0250195777506934,1,1,1,3,3
"7269","ENSG00000148498",-0.0116978841503332,-0.162099667303571,-0.0106316148869023,-1,-1,-1,-3,3
"7270","ENSG00000148516",0.100810802159145,0.0999881722714289,0.0518101428043138,1,1,1,3,3
"7279","ENSG00000148677",-0.11044983547984,-0.265133474692857,-0.149171662812327,-1,-1,-1,-3,3
"7280","ENSG00000148688",-0.128866375661148,-0.08585331975,-0.00310751261325137,-1,-1,-1,-3,3
"7292","ENSG00000148832",-0.110625323696662,-0.304722758228571,-0.194168446534052,-1,-1,-1,-3,3
"7301","ENSG00000148925",-0.0666890577196257,-0.116154119882143,-0.17899171121849,-1,-1,-1,-3,3
"7303","ENSG00000148935",0.0657366795941257,0.604563763714286,0.05122538857812,1,1,1,3,3
"7304","ENSG00000148943",-0.0232752745949263,-0.149422563478571,-0.241183350985208,-1,-1,-1,-3,3
"7305","ENSG00000148950",-0.111979222623765,-0.0424504173428573,-0.0840036257941446,-1,-1,-1,-3,3
"7312","ENSG00000149089",-0.080319415438451,-0.175267205871428,-0.0904834217476118,-1,-1,-1,-3,3
"7313","ENSG00000149090",0.0136260322817083,0.166103535453572,0.363964297339908,1,1,1,3,3
"7314","ENSG00000149091",-0.187556076037116,-0.00469770444642847,-0.148826060448998,-1,-1,-1,-3,3
"7315","ENSG00000149100",-0.104386051446461,-0.178445451782142,-0.026669542985208,-1,-1,-1,-3,3
"7320","ENSG00000149177",-0.0513955654875833,-0.0349374583750004,-0.0512725880489988,-1,-1,-1,-3,3
"7324","ENSG00000149196",-0.0447889200056073,-0.0452784036214284,-0.0362516920305085,-1,-1,-1,-3,3
"7327","ENSG00000149218",-0.0814424377759684,-0.0519336495892855,-0.0683935023420643,-1,-1,-1,-3,3
"7329","ENSG00000149243",-0.123511386938585,-0.174003052946428,-0.077709266677966,-1,-1,-1,-3,3
"7332","ENSG00000149260",-0.210400277713218,-0.0384617865071428,-0.143242041320493,-1,-1,-1,-3,3
"7337","ENSG00000149292",-0.125212627876635,-0.0842418475357141,-0.0513855438024651,-1,-1,-1,-3,3
"7338","ENSG00000149294",-0.0590479369530037,-0.454535846335714,-0.267942542299229,-1,-1,-1,-3,3
"7353","ENSG00000149489",-0.184237356511616,-0.201384220732143,-0.0327817468890601,-1,-1,-1,-3,3
"7367","ENSG00000149582",0.0427741243610145,0.181525990253572,0.0304295326604005,1,1,1,3,3
"7369","ENSG00000149596",-0.100481506539653,-0.199875768678571,-0.0258457737904467,-1,-1,-1,-3,3
"7370","ENSG00000149600",-0.0893210634365822,-0.0853780004107145,-0.0503385114394455,-1,-1,-1,-3,3
"7375","ENSG00000149657",-0.000101695131374591,-0.0825237015428568,-0.00780189408228082,-1,-1,-1,-3,3
"7380","ENSG00000149761",-0.199185838920694,-0.113060595767857,-0.00470009026224982,-1,-1,-1,-3,3
"7397","ENSG00000149970",0.199975770716689,0.302382851539286,0.253372371106626,1,1,1,3,3
"7400","ENSG00000150316",-0.106996112042189,-0.165276192257143,-0.130988758919568,-1,-1,-1,-3,3
"7404","ENSG00000150403",0.0192181255935919,0.143061577842857,0.0640594931281973,1,1,1,3,3
"7407","ENSG00000150456",-0.17586864357757,-0.115671738703572,-0.146003535082897,-1,-1,-1,-3,3
"7411","ENSG00000150477",0.11090562442243,0.297198392371429,0.0571224548422187,1,1,1,3,3
"7415","ENSG00000150556",-0.000255213967690793,-0.638211030696428,-0.113186063495839,-1,-1,-1,-3,3
"7420","ENSG00000150672",0.203873769124166,0.142312118107143,0.117457620244376,1,1,1,3,3
"7422","ENSG00000150712",0.159517422480107,0.0198784911749996,0.0479014490508476,1,1,1,3,3
"7423","ENSG00000150722",-0.0833287900998665,-0.438658950789286,-0.35659840550755,-1,-1,-1,-3,3
"7428","ENSG00000150764",0.122161665887316,0.0192395390750004,0.149457507594761,1,1,1,3,3
"7430","ENSG00000150773",-0.155977900626969,-0.0284023087178571,-0.294690880011402,-1,-1,-1,-3,3
"7431","ENSG00000150776",-0.00226824955273663,-0.0872072907321426,-0.0139637937519259,-1,-1,-1,-3,3
"7433","ENSG00000150782",-0.0619930439313752,-0.137286642307143,-0.241857065567643,-1,-1,-1,-3,3
"7441","ENSG00000150977",-0.0531626301994654,-0.0830019146678564,-0.180496675315871,-1,-1,-1,-3,3
"7442","ENSG00000150990",-0.0554085610077442,-0.014430497607143,-0.0377747824597847,-1,-1,-1,-3,3
"7446","ENSG00000151012",-0.0830823849770361,-0.099163198157143,-0.217152190056087,-1,-1,-1,-3,3
"7449","ENSG00000151062",0.232379938054206,0.50111753515,0.293413740165485,1,1,1,3,3
"7456","ENSG00000151117",-0.167035629018158,-0.0440330045892861,-0.0442827446261944,-1,-1,-1,-3,3
"7457","ENSG00000151131",-0.116636701261416,-0.143886096267857,-0.0199677138545455,-1,-1,-1,-3,3
"7462","ENSG00000151151",0.463951824264619,0.0273561914142855,0.0439024567768875,1,1,1,3,3
"7467","ENSG00000151239",-0.0722923962702264,-0.28545131907857,-0.0272551727722652,-1,-1,-1,-3,3
"7468","ENSG00000151240",0.057012948440053,0.115567598214287,0.0724355489879809,1,1,1,3,3
"7470","ENSG00000151276",0.174507073781308,0.322986791371428,0.00619829548659467,1,1,1,3,3
"7474","ENSG00000151320",0.286121807045127,0.414390028128571,0.127223937461017,1,1,1,3,3
"7475","ENSG00000151322",-0.150973303132977,-0.0225463482892856,-0.0640086820619414,-1,-1,-1,-3,3
"7483","ENSG00000151376",-0.0580564619137514,-0.0212122265714294,-0.212941321444684,-1,-1,-1,-3,3
"7495","ENSG00000151474",0.0987602811671557,0.0270934649785719,0.221619319119569,1,1,1,3,3
"7496","ENSG00000151490",0.158544679182376,0.0545856543999999,0.120411706815408,1,1,1,3,3
"7500","ENSG00000151502",-0.0877689236990662,-0.170376762146429,-0.0192226337503847,-1,-1,-1,-3,3
"7505","ENSG00000151572",-0.0805401248998665,-0.0269873810107144,-0.0318461926659475,-1,-1,-1,-3,3
"7512","ENSG00000151632",0.185617063214953,0.147376490714286,0.0682171095442223,1,1,1,3,3
"7517","ENSG00000151665",0.0607581999292393,0.227576273853571,0.131157980430817,1,1,1,3,3
"7519","ENSG00000151689",-0.112473262040053,-0.0565754638714289,-0.146030898480123,-1,-1,-1,-3,3
"7532","ENSG00000151748",0.188261448886783,0.280850012903571,0.137510917123883,1,1,1,3,3
"7534","ENSG00000151778",-0.22006996310227,-0.0486999176107143,-0.11447615309245,-1,-1,-1,-3,3
"7537","ENSG00000151806",-0.0996674459572757,-0.226044011921429,-0.0323160649174117,-1,-1,-1,-3,3
"7540","ENSG00000151876",-0.0241746952990649,-0.00465670548571406,-0.00412866257472988,-1,-1,-1,-3,3
"7544","ENSG00000151893",-0.0314406641983984,-0.0148983000892855,-0.0658589677004624,-1,-1,-1,-3,3
"7554","ENSG00000152102",0.152180738468092,0.0396565378749996,0.0553047194677969,1,1,1,3,3
"7565","ENSG00000152223",0.134619650904138,0.0560427427464285,0.074639890147612,1,1,1,3,3
"7566","ENSG00000152229",0.0448423642720961,0.0255667210071424,0.064486959855778,1,1,1,3,3
"7578","ENSG00000152377",0.0420058160202936,0.0773746080071431,0.154376719783667,1,1,1,3,3
"7594","ENSG00000152475",-0.183465003036582,-0.0323688828821427,-0.238291345865948,-1,-1,-1,-3,3
"7608","ENSG00000152620",0.068546187985314,0.0065051117214292,0.023141920464715,1,1,1,3,3
"7609","ENSG00000152642",-0.00632434813591409,-0.0856714363821434,-0.0194011242650234,-1,-1,-1,-3,3
"7615","ENSG00000152700",-0.0266824679599464,-0.0911629834428567,-0.149580689648074,-1,-1,-1,-3,3
"7623","ENSG00000152784",-0.32990515079466,-0.0698760427892857,-0.477512662828659,-1,-1,-1,-3,3
"7626","ENSG00000152818",0.105212732905207,0.0562973775642863,0.000832314386441269,1,1,1,3,3
"7627","ENSG00000152894",0.0718861313089452,0.0601977590178571,0.0944243197898302,1,1,1,3,3
"7635","ENSG00000152990",0.183084220368491,0.0448899845964288,0.00240898901787379,1,1,1,3,3
"7644","ENSG00000153066",-0.014821341083044,-0.100379612442858,-0.0439454676187987,-1,-1,-1,-3,3
"7650","ENSG00000153130",0.0802284272200273,0.0230689324214284,0.00693704778366744,1,1,1,3,3
"7654","ENSG00000153165",0.268609128378371,0.182392285132143,0.0298363735753462,1,1,1,3,3
"7662","ENSG00000153234",0.320619284730574,0.0474186851714284,0.137837182061634,1,1,1,3,3
"7666","ENSG00000153283",0.299929945786382,0.145468848767857,0.27699173022681,1,1,1,3,3
"7669","ENSG00000153294",-0.0990022677265689,-0.151805987921429,-0.260557363344222,-1,-1,-1,-3,3
"7670","ENSG00000153310",-0.00997019062349747,-0.0797554234785718,-0.0656876201322039,-1,-1,-1,-3,3
"7672","ENSG00000153339",0.194951894528704,0.0733821395178573,0.124422860502928,1,1,1,3,3
"7676","ENSG00000153404",-0.192164256051535,-0.544029100221429,-0.338583808486286,-1,-1,-1,-3,3
"7681","ENSG00000153531",0.0867683711377838,0.418349750517857,0.0432516658582434,1,1,1,3,3
"7682","ENSG00000153551",-0.107261301198131,-0.0662948450964285,-0.304529319926656,-1,-1,-1,-3,3
"7685","ENSG00000153561",0.0470537447594124,0.110703514007142,0.0151411988434509,1,1,1,3,3
"7689","ENSG00000153714",-0.10351868060988,-0.164824428192857,-0.387587223031124,-1,-1,-1,-3,3
"7690","ENSG00000153721",0.14372056574713,0.258272185878571,0.137408917191371,1,1,1,3,3
"7693","ENSG00000153786",-0.107554470082777,-0.226526679175,-0.0384270412795065,-1,-1,-1,-3,3
"7700","ENSG00000153879",0.0661498406528711,0.0841613533642862,0.0253125430662564,1,1,1,3,3
"7701","ENSG00000153885",-0.0116418921599468,-0.0128574002107147,-0.14736512255131,-1,-1,-1,-3,3
"7702","ENSG00000153896",0.0620512049025366,0.194442062457143,0.0220078368545455,1,1,1,3,3
"7705","ENSG00000153904",0.143413897975968,0.00303359784642865,0.0696429225211093,1,1,1,3,3
"7710","ENSG00000153936",0.00803700482216296,0.184526367803572,0.0284471574557781,1,1,1,3,3
"7711","ENSG00000153944",0.0572273989036045,0.0155153564392858,0.0838241635543913,1,1,1,3,3
"7720","ENSG00000154065",0.241571511842991,0.513802024128572,0.0486150358471495,1,1,1,3,3
"7721","ENSG00000154079",0.120503856710814,0.219443669192857,0.318140516375347,1,1,1,3,3
"7722","ENSG00000154080",0.34180239031215,0.185009572646428,0.161631498340524,1,1,1,3,3
"7731","ENSG00000154144",-0.133722474753004,-0.0159218998964281,-0.0168630971389829,-1,-1,-1,-3,3
"7740","ENSG00000154258",0.505436875051535,0.200461920971429,0.428667129360863,1,1,1,3,3
"7741","ENSG00000154262",0.393417080070494,0.143321301010714,0.252485168862866,1,1,1,3,3
"7742","ENSG00000154263",0.344307703694259,0.254362622296429,0.303006427955625,1,1,1,3,3
"7744","ENSG00000154274",0.0338592913997333,0.281993186799999,0.00627856233805879,1,1,1,3,3
"7751","ENSG00000154330",0.305606250089987,0.210226783317857,0.140818667621572,1,1,1,3,3
"7765","ENSG00000154639",0.240564680567156,0.191132129210715,0.0708664870677964,1,1,1,3,3
"7771","ENSG00000154710",0.0803860729965287,0.15690032475,0.0501684783097074,1,1,1,3,3
"7772","ENSG00000154719",-0.126031957644326,-0.0733264451428566,-0.0031754628194145,-1,-1,-1,-3,3
"7773","ENSG00000154721",0.222861513157277,0.0143928382964287,0.413445250055162,1,1,1,3,3
"7779","ENSG00000154760",0.0558328034384514,0.0903499785428572,0.310254667825578,1,1,1,3,3
"7780","ENSG00000154764",-0.536383652834446,-0.206521241253571,-1.20070725391926,-1,-1,-1,-3,3
"7784","ENSG00000154803",0.0839456198555411,0.225099383546429,0.0807604193630196,1,1,1,3,3
"7817","ENSG00000155252",-0.0634057247463282,-0.0667128015392864,-0.124183807554084,-1,-1,-1,-3,3
"7824","ENSG00000155307",0.247586641102804,0.0212052435464294,0.164462659123575,1,1,1,3,3
"7825","ENSG00000155313",0.0864610187150872,0.108021763796429,0.0464728205987672,1,1,1,3,3
"7827","ENSG00000155329",-0.0219809943439255,-0.0155372458357137,-0.0758859651436055,-1,-1,-1,-3,3
"7828","ENSG00000155330",-0.00917935707449935,-0.0240335550499999,-0.0996856250967646,-1,-1,-1,-3,3
"7837","ENSG00000155465",0.0248948486558076,0.0174160031035715,0.0997398120727269,1,1,1,3,3
"7838","ENSG00000155506",-0.018090848250468,-0.102847278042857,-0.0273783847830504,-1,-1,-1,-3,3
"7844","ENSG00000155592",0.134425630002403,0.0705169943607151,0.0515498270496151,1,1,1,3,3
"7867","ENSG00000155886",-0.110570449039519,-0.248340711764286,-0.0943669597818182,-1,-1,-1,-3,3
"7872","ENSG00000155926",0.125656053738852,0.0461168744285718,0.156524937412635,1,1,1,3,3
"7873","ENSG00000155957",-0.0890688289767692,-0.263750806578572,-0.0437590785226503,-1,-1,-1,-3,3
"7876","ENSG00000155966",-0.221708990438184,-0.0603073085678574,-0.303305120168875,-1,-1,-1,-3,3
"7883","ENSG00000156026",-0.0911937735249664,-0.0586524421178574,-0.0637452387106316,-1,-1,-1,-3,3
"7885","ENSG00000156049",-0.0251739650742326,-0.298273509367857,-0.0181733115996918,-1,-1,-1,-3,3
"7889","ENSG00000156110",-0.0335409265279036,-0.0602799540035717,-0.120537999810169,-1,-1,-1,-3,3
"7895","ENSG00000156171",0.0138890978598134,0.1472302437,0.00981362199013791,1,1,1,3,3
"7897","ENSG00000156218",0.30181020661976,0.276466880364286,0.658168652132512,1,1,1,3,3
"7901","ENSG00000156256",0.0390975582197601,0.00236879502142884,0.0593308717654857,1,1,1,3,3
"7906","ENSG00000156313",0.0830703657866492,0.27800074765,0.013938368943605,1,1,1,3,3
"7907","ENSG00000156345",0.0285729501396528,0.0836156535464285,0.0958473654277352,1,1,1,3,3
"7914","ENSG00000156414",0.263769582726302,0.308406275517857,0.17967921360678,1,1,1,3,3
"7920","ENSG00000156475",-0.202177436540721,-0.108592819239286,-0.201957312493374,-1,-1,-1,-3,3
"7923","ENSG00000156502",-0.0899756598635513,-0.0528657074928569,-0.0176335925485365,-1,-1,-1,-3,3
"7927","ENSG00000156515",-0.0332461941295072,-0.0869112634249998,-0.104438810410786,-1,-1,-1,-3,3
"7928","ENSG00000156521",-0.102469761034713,-0.0408805695999996,-0.0913885173500768,-1,-1,-1,-3,3
"7932","ENSG00000156599",-0.0370408014758343,-0.0946212611428585,-0.0270053080354389,-1,-1,-1,-3,3
"7938","ENSG00000156675",0.0608066859148195,0.163233415292856,0.139749877279508,1,1,1,3,3
"7953","ENSG00000156875",0.111226482353805,0.0524752480392854,0.0345250859223425,1,1,1,3,3
"7956","ENSG00000156931",0.124954009346863,0.0205036427964282,0.0237380293707243,1,1,1,3,3
"7961","ENSG00000156973",-0.0227661161893193,-0.0722636612357137,-0.0372133414557778,-1,-1,-1,-3,3
"7962","ENSG00000156983",0.00271512113724981,0.0330811199214294,0.0780515795651775,1,1,1,3,3
"7963","ENSG00000157005",-0.367561369306007,-0.242033546792857,-0.537935369713097,-1,-1,-1,-3,3
"7965","ENSG00000157017",0.0567128044862484,1.20396586084286,0.00569724626009238,1,1,1,3,3
"7968","ENSG00000157045",0.0263063604157541,0.189071194239286,0.110186146049923,1,1,1,3,3
"7978","ENSG00000157168",-0.161858954116422,-0.235907670878571,-0.108194959663174,-1,-1,-1,-3,3
"7986","ENSG00000157224",0.000520508307076284,0.360705798396427,0.129131306133128,1,1,1,3,3
"7987","ENSG00000157227",-0.0751054446544739,-0.176496305371428,-0.0787317259436051,-1,-1,-1,-3,3
"7991","ENSG00000157349",-0.0509212773511347,-0.0385417725250008,-0.0940084256366722,-1,-1,-1,-3,3
"7995","ENSG00000157388",-0.0342960513938584,-0.0339431004642865,-0.25942743247735,-1,-1,-1,-3,3
"7997","ENSG00000157404",0.416994295900133,0.39456915655,0.249183559273651,1,1,1,3,3
"8006","ENSG00000157500",0.094040513782109,0.048436832467857,0.0791913837787366,1,1,1,3,3
"8007","ENSG00000157510",0.24111409341709,0.0383213474035715,0.536431701908783,1,1,1,3,3
"8008","ENSG00000157514",0.0228129594485971,0.399537095214287,0.137754183062865,1,1,1,3,3
"8009","ENSG00000157538",0.0519018177311077,0.0883429393357149,0.0265086484129435,1,1,1,3,3
"8010","ENSG00000157540",0.0272126147551397,0.0360035263928573,0.0534681866545448,1,1,1,3,3
"8015","ENSG00000157578",-0.0328378729586116,-0.0330848278285714,-0.0689915642154084,-1,-1,-1,-3,3
"8016","ENSG00000157600",0.0269594231853141,0.0299201539249996,0.0205556610813558,1,1,1,3,3
